Date,Open,High,Low,Close,Adj Close,Volume,Norm Close
2014-01-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-01-03,0.9772136174837933,0.9869327861235868,1.0004577478804282,1.0127132953258775,1.0127132953258775,2.1173086327417083,1.0127132953258775
2014-01-06,0.9894802220410698,0.9873393216664086,1.004079926760339,1.0125742436582508,1.0125742436582508,1.0723470356413427,1.0125742436582508
2014-01-07,0.989519040409922,0.9965541273037014,1.0036420809616686,1.001767942631255,1.001767942631255,0.9606478152058223,1.001767942631255
2014-01-08,0.9788245797911572,0.9832933250735636,1.0035425705528798,1.0046880276514174,1.0046880276514174,0.8389667174869833,1.0046880276514174
2014-01-09,0.9816389115329374,0.9790924577977389,0.9803566453050989,0.9797580500983294,0.9797580500983294,1.0650979489687311,0.9797580500983294
2014-01-10,0.9572997942626451,0.970748799752207,0.980515861959161,0.987187382054389,0.987187382054389,1.0095791502459512,0.987187382054389
2014-01-13,0.9647917394511083,0.967999845129317,0.9813517493929865,0.9818438251127312,0.9818438251127312,0.8063170612432758,0.9818438251127312
2014-01-14,0.959221303520826,0.9647282019513707,0.9804362536321299,0.9873264337220159,0.9873264337220159,0.8307108132209533,0.9873264337220159
2014-01-15,0.9649276037420907,0.9723943007588663,0.9894319945866338,0.9953119723485827,0.9953119723485827,0.8156948479705434,0.9953119723485827
2014-01-16,0.9725165948526843,0.9791118166331113,0.9877005134737094,0.987187382054389,0.987187382054389,0.8470212582343296,0.987187382054389
2014-01-17,0.9645588292379954,0.9653864023540344,0.9786649683556901,0.9769770167457937,0.9769770167457937,0.7522365733682363,0.9769770167457937
2014-01-20,0.9545436900741431,0.9542357131794951,0.9686940253950563,0.9675612323950656,0.9675612323950656,0.4064666455714409,0.9675612323950656
2014-01-21,0.9457707387135592,0.9509834288369212,0.9640568403455001,0.9642637214199161,0.9642637214199161,0.8930184391450681,0.9642637214199161
2014-01-22,0.9421800395947362,0.9580106860771256,0.9661067547665486,0.9793210305715023,0.9793210305715023,1.114201881310589,0.9793210305715023
2014-01-23,0.9567563370987151,0.9601595168034691,0.9616884926163277,0.959873661627699,0.959873661627699,1.1166182435347927,0.959873661627699
2014-01-24,0.9379488373898529,0.9355544370450674,0.9452095689209091,0.9492660058401701,0.9492660058401701,1.0168857693524724,0.9492660058401701
2014-01-27,0.9274096502464967,0.9320698466780238,0.9452095689209091,0.9475576567807552,0.9475576567807552,0.8445761297931709,0.9475576567807552
2014-01-28,0.9267885563448623,0.938671209540034,0.9503244039326514,0.950338690133291,0.950338690133291,0.7751057158473089,0.950338690133291
2014-01-29,0.9285159737587827,0.9269784729750659,0.9384627632050312,0.9446971653324328,0.9446971653324328,0.9564479475304203,0.9446971653324328
2014-01-30,0.9229843561973526,0.9298822982809354,0.9376865820164789,0.9384795693371208,0.9384795693371208,0.8941403216063055,0.9384795693371208
2014-01-31,0.91677341718101,0.9224872231686542,0.9316960554073956,0.9463260562960608,0.9463260562960608,1.0697293098984553,0.9463260562960608
2014-02-03,0.9243235899227514,0.9219258169428527,0.9176650877681806,0.9167080510915556,0.9167080510915556,1.0419411443201105,0.9167080510915556
2014-02-04,0.8956950428942976,0.9124206287749729,0.9184014647932174,0.9329175026320494,0.9329175026320494,0.998647987803124,0.9329175026320494
2014-02-05,0.9115329373859711,0.9127303701409323,0.919953827170322,0.926163564490177,0.926163564490177,0.9662284612950551,0.926163564490177
2014-02-06,0.9119987578121967,0.9298822982809354,0.9280738765274847,0.9482926441667825,0.9482926441667825,1.0448465322325462,0.9482926441667825
2014-02-07,0.9265750553161756,0.934121883227505,0.9464833021534053,0.9549671242128682,0.9549671242128682,0.9193107614417628,0.9549671242128682
2014-02-10,0.932999495361205,0.9318568994889267,0.9446523106316921,0.9477563020202221,0.9477563020202221,0.757845985674424,0.9477563020202221
2014-02-11,0.9261092348899499,0.9409168344432399,0.9471201687696533,0.9626944240281282,0.9626944240281282,0.972096769553836,0.9626944240281282
2014-02-12,0.9407049415783548,0.9421751587424501,0.9561756159694303,0.957807751137244,0.957807751137244,0.7957598596208613,0.957807751137244
2014-02-13,0.9357361903652809,0.9333088121418616,0.9379652111610874,0.9497824834627838,0.9497824834627838,0.9110548571757329,0.9497824834627838
2014-02-14,0.928069562516983,0.9353027721852253,0.9504438164231979,0.9574899187540971,0.9574899187540971,0.9182751776313897,0.9574899187540971
2014-02-17,0.935503280152168,0.9349736719838935,0.9461449667635234,0.9450745912874198,0.9450745912874198,0.5420130598624975,0.9450745912874198
2014-02-18,0.9233919490703001,0.923648753291002,0.9274370099112367,0.9256868159154565,0.9256868159154565,1.1103759744555994,0.9256868159154565
2014-02-19,0.9044097667016032,0.9128658819885396,0.9181626398121243,0.9366321686100793,0.9366321686100793,1.1493254322124098,0.9366321686100793
2014-02-20,0.9146966344474206,0.921480563729286,0.9281136806910003,0.9393734729147216,0.9393734729147216,0.8620947559186491,0.9393734729147216
2014-02-21,0.91786033150887,0.9256620721697383,0.9368904987461688,0.9411811445938698,0.9411811445938698,0.749590081408394,0.9411811445938698
2014-02-24,0.9195101121850859,0.9202803159361933,0.9352187238785177,0.9414393834051767,0.9414393834051767,0.860311250467451,0.9414393834051767
2014-02-25,0.9197624315826249,0.9173764906303237,0.9277156390558452,0.9279911006932718,0.9279911006932718,0.8413543134942324,0.9279911006932718
2014-02-26,0.9067582780171577,0.9100588508595323,0.9235162998049596,0.9256669513915099,0.9256669513915099,0.9279118603112505,0.9256669513915099
2014-02-27,0.904894996312255,0.924984512931702,0.9278748557099072,0.945690391529767,0.945690391529767,0.8763052670943244,0.945690391529767
2014-02-28,0.9241294980784908,0.9256039956636208,0.9362536321299207,0.9354998907451183,0.9354998907451183,1.1760492477634266,0.9354998907451183
2014-03-05,0.9140173129925081,0.912846523153167,0.9249094455280022,0.9254683061520431,0.9254683061520431,0.6596093547737537,0.9254683061520431
2014-03-06,0.9043127207794729,0.9176087966547932,0.925486605898977,0.9354800262211717,0.9354800262211717,0.910422000402727,0.9354800262211717
2014-03-07,0.9140367221769341,0.9140854886170048,0.9172073398877523,0.9186150453904373,0.9186150453904373,1.145700888876104,0.9186150453904373
2014-03-10,0.8975195062303482,0.8951912652934799,0.8996338016956573,0.9044913688643451,0.9044913688643451,1.0567557460518366,0.9044913688643451
2014-03-11,0.8837583944722642,0.8914743689019669,0.9035744138836922,0.907769015315548,0.907769015315548,0.9442223053246268,0.907769015315548
2014-03-12,0.8867474088738792,0.8888802849620567,0.9057039366317717,0.9110267972428041,0.9110267972428041,0.8691137128556223,0.9110267972428041
2014-03-13,0.8901828345172936,0.8939135821588973,0.9005691995382717,0.9027234262330903,0.9027234262330903,0.8969881770848316,0.9027234262330903
2014-03-14,0.882030977058344,0.8820272572402045,0.8937029813318473,0.8932281837865755,0.8932281837865755,1.0002301297356384,0.8932281837865755
2014-03-17,0.8730057063002212,0.8808076506117392,0.8949767145643435,0.8962475914264715,0.8962475914264715,0.8426487932571988,0.8962475914264715
2014-03-18,0.8756453553821668,0.8947072944091683,0.8970664331489073,0.9167477801394489,0.9167477801394489,1.0338290711388545,0.9167477801394489
2014-03-19,0.8957726796320019,0.9060515719374322,0.9136846714166302,0.925031286625216,0.925031286625216,0.9601300233006357,0.925031286625216
2014-03-20,0.903788672799969,0.9192349388260802,0.9185009752020061,0.9391549631513081,0.9391549631513081,1.2555878376434715,0.9391549631513081
2014-03-21,0.9175109661892007,0.9259718135356977,0.9298451618039247,0.9412010091178165,0.9412010091178165,1.2046141011995513,0.9412010091178165
2014-03-24,0.9196459764760685,0.9319730525011616,0.9430004378457987,0.9533580977731869,0.9533580977731869,0.8655467019532261,0.9533580977731869
2014-03-25,0.9315049881603975,0.9377613442775282,0.9543048202842017,0.9570727637512167,0.9570727637512167,0.8496965164111268,0.9570727637512167
2014-03-26,0.9351733240169248,0.9432592535233081,0.9545635473470525,0.9528217556266264,0.9528217556266264,0.9892989672928113,0.9528217556266264
2014-03-27,0.9309615309964675,0.9611080997367198,0.9545436452652948,0.9862140203810016,0.9862140203810016,1.705318873514944,0.9862140203810016
2014-03-28,0.9637242343076744,0.9714457178256156,0.9872626676750388,0.9886176277785503,0.9886176277785503,1.216954808273164,0.9886176277785503
2014-03-31,0.9659951088855246,0.9760337618088896,0.9905266090833101,1.0014699747720546,1.0014699747720546,1.048787503955355,1.0014699747720546
2014-04-01,0.9784558052870619,0.9800797584017346,0.9906062174103412,0.9985896187997855,0.9985896187997855,1.0071627880217473,0.9985896187997855
2014-04-02,0.9757579286518381,1.0026715192814,0.9991044063209011,1.0270157525674897,1.0270157525674897,1.378103155654,1.0270157525674897
2014-04-03,1.0036877450409534,1.0064852098497754,1.0161803924690522,1.0211954470511113,1.0211954470511113,1.0077956447947531,1.0211954470511113
2014-04-04,0.9981755366639494,1.0122347839553973,1.0156828404251084,1.0147196122444926,1.0147196122444926,1.0632569110836234,1.0147196122444926
2014-04-07,0.9921004619385894,1.0110926126684219,1.0172949090474863,1.036034246439284,1.036034246439284,1.056698213617927,1.036034246439284
2014-04-08,1.0126353790613718,1.0336456558773424,1.0225092544680174,1.0255855068433286,1.0255855068433286,1.5810200500532174,1.0255855068433286
2014-04-09,1.0020767827335895,0.9994773114449435,1.008100147275405,1.016765658211001,1.016765658211001,1.2068290999050715,1.016765658211001
2014-04-10,0.9934591048484143,0.9974059160600898,1.0096724117342675,1.0156135158220934,1.0156135158220934,1.0323907602911142,1.0156135158220934
2014-04-11,0.9923333721517021,1.0041621496050797,1.0054133662381084,1.0303132635426393,1.0303132635426393,0.9766993642666053,1.0303132635426393
2014-04-14,1.0066961686269944,1.0087889112590986,1.0221908211598933,1.024929977553088,1.024929977553088,0.7728907171417887,1.024929977553088
2014-04-15,1.001378052094251,0.9987803933715348,0.9929148588942404,1.0022446912059753,1.0022446912059753,1.1100307798521416,1.0022446912059753
2014-04-16,0.9795621287993479,0.9928759485829333,1.0044381642319786,1.017083490594148,1.017083490594148,0.9858470212582343,1.017083490594148
2014-04-17,0.9937696517992314,1.0132027257240204,1.012757234406719,1.0351800719095767,1.0351800719095767,0.8674452722722434,1.0351800719095767
2014-04-22,1.0114514188113815,1.0155645036394612,1.0285793894041317,1.0324983611767744,1.0324983611767744,1.0047751920144983,1.0324983611767744
2014-04-23,1.00879236054501,1.006175468483816,1.0229670023484456,1.0244134999304741,1.0244134999304741,0.8181112101947473,1.0244134999304741
2014-04-24,1.0009316408524513,1.0059431624593465,1.01974286510369,1.029320037345305,1.029320037345305,0.9167505681327849,1.029320037345305
2014-04-25,1.0057257094056908,1.0031167724949668,1.0153843091987422,1.0210166663355913,1.0210166663355913,0.8499554123637201,1.0210166663355913
2014-04-28,0.9975738519467412,0.9964186154560941,1.0105680054133663,1.020718698476391,1.020718698476391,0.7799384402957167,1.020718698476391
2014-04-29,0.9973603509180544,1.0147127148830726,1.0226883732038372,1.0297570568721321,1.0297570568721321,1.2445128441158704,1.0297570568721321
